name,brand,barcode,category,image_url,ingredients
Isana Blütenkraft,Dirk Rossmann GmbH,4305615687575,"Non-Food-Produkte, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/568/7575/front_de.4.400.jpg,"Fower Nectar, Tapioca Starch, Guar Hydroxypropyltrimonium Chloride, laudoni thenol, Cocos Nucifera Water, Gardenia Taitensis Flower Extract, Combretum Fime INGREDIENTS: Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Pahu Sodium Benzoate, Benzoic Acid, Phenoxyethanol, Potassium Sorbate, Sotic kit. Chorde, Benzyl Alcohol, Benzyl Salicylate, Hexyl Cinnamal, Linaloo,LimoneR, Hadranypropyl Hydrolyzed Wheat Protein, PCA Glyceryl Oleate, Glycerin, Ciric ki, sin dermatologisch bestätigt. Hergestellt für"
Osama Milde Seife Sensitiv,Isana,4305615688848,Seifen,https://images.openbeautyfacts.org/images/products/430/561/568/8848/front_de.3.400.jpg,"INGREDIENTS: Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chioride, Coco-Glucoside, Glyceryl Oleate, Chamomilla Recutita Flower Extract, Propylene Glycol, Bisabolol, Parfum, Tocopherol, Hydrogenated Vegetable Giycenides Citrate. Sodium Lactate, Citric Acid, Sodium Benzoate, Potassium Sorhate"
Duschgel Bio-Rose,"Alterra, Rossmann",4305615692951,"en:hygiene, en:showers-and-baths, en:shower-gels",https://images.openbeautyfacts.org/images/products/430/561/569/2951/front_de.7.400.jpg,"Ingredients: Aqua, Sodium Coco-Sulfate, Lauryl Glucoside, Glycerin, Betaine, Maris Sal, Rosa Centifolia Flower Extract. Centaurea Cyanus Flower Extract, Sodium PCA, Sodium Cocoyl Glutamate, Disodium Cocoyl Glutamate, Alcohol, Levulinic Acid, Parfum, Citronellol, Geraniol, Linalool, Citral"
ISANA Haarspray Bambus,ISANA,4305615716480,Haarstyling,,"ALCOHOL DENAT., BUTANE, PROPANE, DIMETHYL ETHER, OCTYLACRYLAMIDE/ACRYLATES/BUTYLAMINOETHYL METHACRYLATE COPOLYMER, AQUA, AMINOMETHYL PROPANOL, PANTHENOL, BENZOIC ACID, PROPYLENE GLYCOL, BAMBUSA ARUNDINACEA LEAF EXTRACT, POTASSIUM SORBATE, SODIUM BENZOATE, PARFUM, BENZYL SALICYLATE, HEXYL CINNAMAL, LINALOOL."
Haarspray extra strong,Isana,4305615741390,,https://images.openbeautyfacts.org/images/products/430/561/574/1390/front_de.3.400.jpg,
Gesichtsmaske,Isana,4305615741673,,https://images.openbeautyfacts.org/images/products/430/561/574/1673/front_de.3.400.jpg,
,isana,4305615754253,"en:Hair, Haarwaschmittel",https://images.openbeautyfacts.org/images/products/430/561/575/4253/front_de.13.400.jpg,"m Mehr Infos unter: rossmann.de/ plasticbank Rezeptur OHNE Mikroplastik MIKROPLA Für jedes Haar geeignet. Hinweis: Augenkontakt vermeiden INGREDIENTS: Aqua. Sodium Laureth Sulfate. Sodium Chloride,. Coca - midopropyl Betaine. Citrus Sinensis Peel Extract. Panthenol. Niacinamide. Hudrolyzed Wheat Protein. Coco-Glucoside. Glyceryl Oleate. Tocopherol. Hydrogenated Palm Glycerides Citrate. PEG-3 Distearate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride. Glycerin. Parfum. Hexyl Cinna - mal. Limonene. Sodium Benzoate. Potassium Sorbate. Benzoic Acid. Phen - oxyethanol. Citric Acid. Sodium Hydroxide. Hergestellt für Dirk Rossmann GmbH Isernhägener Str. 16 DE-30938 Burgwedel www.rossmann.de Hergestellt in der EU 12 M Kostenloses Info-Telefon: 0800-76 77 62 66 VEGAN 300ml e www.ROSSMANN.D ASTIKFREI 4 305615 754253 ►► Hier aufreißen. Unserer Umwelt zuliebe: Fol"
Gesichtsmaske Avocado,Isana,4305615759968,,https://images.openbeautyfacts.org/images/products/430/561/575/9968/front_de.3.400.jpg,
After Shave Balsam Ultra Sensitiv,"ISANA, ISANA MEN, Rossmann",4305615765082,Aftershave-Balsam,https://images.openbeautyfacts.org/images/products/430/561/576/5082/front_de.3.400.jpg,"Aqua, Glycerin, Glyceryl Stearate Citrate, Caprylic/Capric Triglyceride, Stearyl Alcohol, Aloe Barbadensis Leaf Juice, Butyrospermum Parkii Butter, Panthenol, Allantoin, Gossypium Herbaceum Seed Extract, Tocopheryl Acetate, Bisabolol, Propylene Glycol, Citric Acid, Xanthan Gum, Gellan Gum, Sodium Hydroxide, Benzoic Acid, Sorbic Acid, Dehydroacetic Acid, Phenoxyethanol, Potassium Sorbate."
ISANA  MED  Hygiene Handgel (Alkoholisch},ISANA (ROSSMANN),4305615765426,Hygiene Handgel,https://images.openbeautyfacts.org/images/products/430/561/576/5426/front_de.4.400.jpg,"WIRKUNG &PFLEGE Das ISANA HYGIENE HANDGEL sorgt sofort für saubere Hände, auch ohne Wasser und Seife. ANWENDUNG Eine kleine Menge auf die Hand geben und das Gel mit einer Waschbewegung über die Hände ver - teilen. Die Hände kurz an der Luft trocknen lassen. Nur auf sichtbar reinen und trockenen Händen anwenden. HINWEIS Kinder sollten das Produkt nur unter Aufsicht eines Erwachsenen verwenden. Augenkontakt vermeiden. Nur zur äußerlichen Anwendung geeignet, nicht einneh - men. Nicht auf gereizter oder verletzter Haut anwenden. INGREDIENTS: Alcohol Denat., Aqua, Glycerin, Carbo - mer, Aminomethyl Propanol. Hergestellt für Dirk Rossmann GmbH Isernhägener Str. 16 30938 Burgwedel GERMANY www.rossmann.de e 100 ml 12M Gefahr 4 &quot;305615765426&quot;&gt; ISSO 53:0"
deo,ROSSMANN,4305615769080,"en:Non food products, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/576/9080/front_en.8.400.jpg,
Milde Seife - mit Grapefruit & Minzextrakt,Isana | Rossmann,4305615776491,"Non-Food-Produkte, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/577/6491/front_de.3.400.jpg,
Einfach nur Seife,Isana,4305615776903,Seifen,https://images.openbeautyfacts.org/images/products/430/561/577/6903/front_de.4.400.jpg,"NGERENTS: Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Coco-Glucoside, Glyceryl Oleate, Tocopherol, Hydrogenated Vegetable Glycerides Citrate, Citric Acid, Sodium Benzoate, Potassium Sorbate."
Handcreme Repair,"Isana, Dirk Rossmann GmbH",4305615797083,Handcreme,https://images.openbeautyfacts.org/images/products/430/561/579/7083/front_de.4.400.jpg,"INGREDIENTS: Aqua, Glycerin, Cetearyl Alcohol, Isopropyl Palmitate, Glyceryl Stearate, Dicaprylyl Ether, Citric Acid, Panthenol, Tocopheryl Acetate, Allantoin, Tocopherol, Olea Europaea Fruit Oil, Helianthus Annuus Hybrid Oil, Ricinus Com - munis Seed Oil, Olus Oil, Parfum, Sodium Cetearyl Sulfate, Phenoxyethanol, Benzyl Alcohol, Linalool, Limonene, Hexyl Cin - namal, Benzyl Salicylate, Geraniol, Citronellol, Sodium Hydroxide. 83 &gt;"
Handcreme,Isana,4305615797243,,https://images.openbeautyfacts.org/images/products/430/561/579/7243/front_fr.3.400.jpg,
Feste Dusche Fresh 3 in 1,Isana,4305615823041,Feste Dusche,https://images.openbeautyfacts.org/images/products/430/561/582/3041/front_de.4.400.jpg,"Sodium Cocoyl Isethionate, Hydrogenated Vegetable Oil, Aqua, Polyglyceryl 4 Laurate, Parfum, Glycerin, Hydrogenerated Ethylhexyl Oliviate, Argania Spinosa Kernel Oil, Persea Gratissima Oil, Panthenol, Lactic Acid, Terasodium Glutamate Diacetate, Hydrogenated Olive Oil Unsaponifiables, Hexyl Cinamal"
ISANA Bodylotion,ISANA,4305615826950,,https://images.openbeautyfacts.org/images/products/430/561/582/6950/front_de.3.400.jpg,
,Rossmann,4305615827346,,https://images.openbeautyfacts.org/images/products/430/561/582/7346/front_de.8.400.jpg,
,Rossmann,4305615827445,,https://images.openbeautyfacts.org/images/products/430/561/582/7445/front_es.5.400.jpg,
Sun ozon,ROSSMANN,4305615827636,Sonnenschutz,https://images.openbeautyfacts.org/images/products/430/561/582/7636/front_de.3.400.jpg,"en Lichtschutzia de Kleidung Auch Sonnenschutzmittel mit hohen Lichtschutzfaktoren bieten eschutzmittels, nicht zu lange in der Sonne Jeder Sonnenbra indigen Schutz vor UV-Strahlen Bleiben Sie trotz Verwendung de Haut nachhaltig und ist zu vermeiden. . Übermäßiges Somme eten emsthaftes Gesundheitsrisiko dar ⚫ Sonnenschutzmittel vol en lassen Kontakt mit Textilien und Oberflächen vermeiden - Redken möglich Bildung von dauerhaften Kontaktflecken ode gen sind auch nach dem vollständigen Einziehen möglich Nid . sicht oder die Augen sprühen. derheitshinweise HR Extrem entzündbares Aerosol Behälter steht unter Drucka mung bersten. Von Hitze, heißen Oberflächen, Funken, offenen f und anderen Zündquellen fernhalten. Nicht rauchen. Nicht gegen d amme oder andere Zündquellen sprühen. Nicht durchstechen oder ve auch nicht nach Gebrauch. Vor Sonnenbestrahlung schützen. Nich turen über 50°C aussetzen. Darf nicht in die Hände von Kindem Enatmen von Aerosol vermeiden. Ohne ausreichende Belüftung dungszweck. Nur entleerte Dosen in die Wertstoffsammlung gebe sionsfähiger Gemische möglich. Benutzung ausschließlich gema e halten Sie sich während und nach der Anwendung von Zündqueen Cycerin, Butyl Methoxydibenzoylmethane, Ethylhexyl Stearate, Isoprop gredients: Butane, Alcohol Denat., Dimethyl Ether, C12-15 Alkyl Ben Wenzimidazole Sulfonic Acid, Tocopheryl Acetate, Aminomethyl Propan phenyl Triazine, Diethylhexyl Butamido Triazone, Aqua, Partum Hergestellt aus 100% RECYCELTEM ALUMINIUM** wenmaterial ohne og und Kappe VEGAN ann Gmbit, Isemhägener Str. 16 2703 RICHTIG TRENNEN (GILT IN DE): GELBE TONNE Dose Burgwedel, www.rossmann.de Hergestellt in 200mle Deutschlar Fens haltbar bis/Ch.-Nr.: siehe Dosenunterseite"
Hyaluron Serum Hydro Booster,Isana (Rossmann),4305615838311,"Moisturiser,Feuchtigkeitspflege,Hautpflege,Skincare",https://images.openbeautyfacts.org/images/products/430/561/583/8311/front_en.10.400.jpg,"Aqua, Aloe Barbadensis Leaf Juice, Alcohol Denat., Glycerin, Betaine, Beta Vulgaris Root Extract, Fructooligosaccharides, Sodium Hyaluronate, Panthenol, Chondrus Crispus Powder, Phenoxyethanol, Sorbitol, Potassium Lactate, Sodium Chloride, Parfum, Lactic Acid, Ethylhexylglycerin, Sodium Benzotriazolyl Butylphenol Sulfonate, Sodium Hydroxide, Pantolactone, Alcohol, Tris (Tetramethylhydroxypiperidinol) Citrate, Citric Acid, CI 42090"
Feuchtigkeitsmaske,Isana,4305615842417,"Non-Food-Produkte, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/584/2417/front_de.4.400.jpg,
Folien-Augenpads,Isana,4305615842424,,https://images.openbeautyfacts.org/images/products/430/561/584/2424/front_en.9.400.jpg,"Aqua, Glycerin, Dipropylene Glycol, Agar, Niacinamide, Sodium Polyacrylate, Polyacrylic Acid, Citrus Paradisi Fruit Extract, Betaine, Prunus Mume Fruit Extract, Saccharomyces Cerevisiae Extract, Rhodiola Rosea Root Extract, Phenoxyethanol, Disodium EDTA, Tartaric Acid, Butylene Glycol, Caprylyl/Capryl Glucoside, Aluminum Glycinate, Pentylene Glycol, Cellulose Gum, Xanthan Gum, Parfum"
Folien-Augenpads,Isana,4305615842431,,https://images.openbeautyfacts.org/images/products/430/561/584/2431/front_en.9.400.jpg,"Aqua, Glycerin, Polyvinyl Alcohol, Sorbitol, Gelatin, Sodium Polyacrylate, Tocopheryl Acetate, Tocopherol, Ilicium Verum Fruit Extract, Sodium Hyaluronate, Scutellaria Baicalensis Root Extract, 1,2-Hexanediol, Disodium EDTA, Phenoxyethanol, Tartaric Acid, Xanthan Gum, Caprylyl/Capryl Glucoside, Butylene Glycol, Aluminum Glycinate, Menthoxypropanediol"
Faltenmaske,Isana,4305615848877,,https://images.openbeautyfacts.org/images/products/430/561/584/8877/front_de.3.400.jpg,
,Rossmann,4305615848952,"en:Non food products, Open Beauty Facts",https://images.openbeautyfacts.org/images/products/430/561/584/8952/front_uk.3.400.jpg,
Handmaske,Isana,4305615851617,,https://images.openbeautyfacts.org/images/products/430/561/585/1617/front_de.3.400.jpg,
Feste Gesichtsreinigung,Isana,4305615859613,,https://images.openbeautyfacts.org/images/products/430/561/585/9613/front_en.8.400.jpg,
Taschentücher,alouette | Rossmann,4305615866895,,https://images.openbeautyfacts.org/images/products/430/561/586/6895/front_de.3.400.jpg,
,Isana,4305615883267,,https://images.openbeautyfacts.org/images/products/430/561/588/3267/front_ru.3.400.jpg,
Körper lotion,Isana Med,4305615883434,,https://images.openbeautyfacts.org/images/products/430/561/588/3434/front_de.3.400.jpg,
Feuchtigkeitscreme Ultrasensitiv,Isana Men,4305615895307,,https://images.openbeautyfacts.org/images/products/430/561/589/5307/front_de.4.400.jpg,
Aromaseife Limone & Thymian,Isana,4305615904658,,https://images.openbeautyfacts.org/images/products/430/561/590/4658/front_de.3.400.jpg,"Aqua, Sodium Laureth Sulfate, Glycerin, Cocamidopropyl Betaine, Sorbitol, Sodium Chloride, Coco-Glucoside, Glyceryl Oleate, Niaci - namide, Parfum, Sodium Lactate, Lactic Acid, Hydrogenated Vegetable Glycerides Citrate, Tocopherol, Sodium Citrate, Citric Acid, Sodium Benzoate, Linalyl Acetate, Tetramethyl Acetyloctahydronaphthalenes, Citrus Limon Peel Oil, CI 47005."
Hand cream 5.5% urea,ISANA MED,4305615911052,Handcremes,https://images.openbeautyfacts.org/images/products/430/561/591/1052/front_en.7.400.jpg,"Aqua, Urea, Glycerin, Ethylhexyl Stearate, Cetearyl Alcohol, Butyrospermum Parkii Butter, Isopropyl Palmitate, Glyceryl Stearate, Helianthus Annuus Hybrid Oil, Panthenol, Centella Asiatica Leaf Extract, Levulinic Acid, Sodium Levulinate, Triacetin, Xanthan Gum, Sodium Stearoyl Glutamate, Caprylyl Glycol, p-Anisic Acid, Sodium Lactate, Lactic Acid, Sodium Hydroxide, Butylene Glycol, Citric Acid"
Feste Dusche Bio-Zitronengras,Rossmann,4305615925042,Duschseifen,https://images.openbeautyfacts.org/images/products/430/561/592/5042/front_en.6.400.jpg,"INGREDIENTS: Hydrogenated Vegetable Oil, Sodium Cocoyl Isethionate, Aqua, Polyglyceryl-4 Laurate,Glycerin, Parfum, Olea Europaea Fruit Oil, Persea Gratissima Oil, Hydrogenated Ehtylhexyl Olivate, Pantehnol, Sodium Chloride, Cymbopogon Flexuosus Oil*, Hydrogenated Olive Oil Unsaponifiables, Lactic Acid, Geraniol**, Citral**, Citronellol**, Limonene**, Hexyl Cinnamal**, Linalool***"
Duschgel Fresh,ISANA MEN,4305615934112,"en:hygiene, en:showers-and-baths, en:shower-gels",https://images.openbeautyfacts.org/images/products/430/561/593/4112/front_de.3.400.jpg,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, Coco-Glucoside, Glyceryl Oleate, Tocopherol, Hydrogenated Palm Glycerides Citrate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Sodium Lauroyl Glutamate, Propylene Glycol, Sodium Glutamate, Decyl Glucoside, Parfum, Sodium Benzoate, Potassium Sorbate, Citric Acid, CI 42051"
Feste Dusche Bio-Mango Bio-Hafermilch,"Isana, Rossmann",4305615940762,"Duschgele,Duschen und Bäder",https://images.openbeautyfacts.org/images/products/430/561/594/0762/front_en.6.400.jpg,"Hydrogenated Vegetable Oil, Sodium Cocoyl Isethionate, Aqua, Polyglyceryl-4 Laurate, Glycerin, Parfum, Hydrogenated Ethylhexyl Olivate, Prunus Amygdalus Dulcis Oil**, Panthenol, Mangifera Indica Seed Butter**, Sodium Chloride, Lactic Acid, Avena Sativa Kernel Flour**, Hydrogenated Olive Oil Unsaponifiables *Bio-Hafermilch besteht aus Bio-Haferpulver, Bio-Mandelöl und Wasser **aus kontrolliert biologischem Anbau"
Make-up Blender Multitask,"FOR YOUR Beauty,Rossmann",4305615968261,Blender,https://images.openbeautyfacts.org/images/products/430/561/596/8261/front_de.9.400.jpg,
Prokudent Kräuter Zahncreme,"Prokudent, Rossmann",4305615971179,en:open-beauty-facts,https://images.openbeautyfacts.org/images/products/430/561/597/1179/front_de.15.400.jpg,"Ingredients: Aqua, Hydrated Silica, Sorbitol, Propylene Glycol, Cellulose Gum, Tetrapotassium Pyrophosphate, Sodium C14-16 Olefin Sulfonate, Aroma, Alumina, Sodium Fluoride, Zinc Chloride, Sodium Saccharin, Chamomilla Recutita Flower Extract, Salvia Officinalis Leaf Extract, Limonene."
Micellar Botanical Purifying Shampoo,Hair System by Watsons,4894532923489,Open Beauty Facts,https://images.openbeautyfacts.org/images/products/489/453/292/3489/front_en.9.400.jpg,"Aqua (Water), Cetyl Alcohol, Stearyl Alcohol, Behentrimonium Chloride, Gycerin, Propylene Glyco,l Phenoxyethanol, Cetrimonium Chloride, Polyquaternium-10, Perfum (Fragrance), Isopropyl Alcohol, Hydroxyethylcellulose, Piroctone Olamina, Benzyl Alcohol, Menthol, Salicylic Acid, Tetrasodium EDTA, Potassium Sorbate, Citric Acid, Cemellia Jeponica Seed Oil, Butylene Glycol, Propanediol, Charcoal Powder, Ziziphus Joazeiro Bark Extract, Zea Mays (Corn) Starch, Cystoseira Compressa Extract, Biosaccharide Gum-1, Tocopherol, Gluconolactone, Sodium Benzoate, Dehydroacetic Acid, Calcium Gluconate, Benzyl Salicylate, Limonene, Hexyl Cinnamal, Linalool"
Micellar Botanical Deep Cleansing Shampoo,Hair System by Watsons,4894532923496,Shampoos,https://images.openbeautyfacts.org/images/products/489/453/292/3496/front_en.14.400.jpg,"Aqua (Water), Sodium Laureth Sulfate, Disodium Laureth Sulfosuccinate, cocamidopropyl betaine, Sodium Chloride, Phenoxyethanol, Sodium Benzoate, Cocamide MEA, Citric Acid, Polyquaternium-10, Parfum (Fragrance), PEG-40 Hydrogenated Castor Oil, Polyquaternium-7, Disodium EDTA, Glycerin, Camellia Japonica Seed Oil, epilobium angustifolium Flower/Leaf/Stem Extract, Zea Mays (Corn) Starch, cystoseira Compressa Extract, Biosaccharide Gum-1, Gluconolactone, Benzyl Alcohol, Sodium Metabisulfite, Dehydroacetic Acid, Calcium Gluconate, Benzyl Salicylate, limonene, Hexyl Cinnamal, Linalool"
Deep cleansing micellar conditioner,Watsons,4894532923502,Hair conditioners,https://images.openbeautyfacts.org/images/products/489/453/292/3502/front_en.13.400.jpg,"Aqua (Water), Cetyl Alcohol, Stearyl Alcohol, Behentrimonium Chloride, Glycerin, Phenoxyethanol, Cetrimonium Chloride, Polyquaternium-10, Isopropyl Alcohol, Perfum (Fragrance), Hydroxyethylcellulose, Benzyl Alcohol, Potassium Sorbate, Citric Acid, Camellia Japonica Seed Oil, Epilobium Angustifolium Flower/Leaf/Stem Extract, Zea Mays (Corn) Starch, Cystoseira Compressa Extract, Biosaccharide Gum-1, Tocopherol, Gluconolactone, Sodium Benzoate, Sodium Metabisulfite, Dehydroacetic Acid, Calcium Gluconate, Benzyl Salicylate, Limonene, Hexyl Cinnamal, Linalool"
Nourishing micellar shampoo,Watsons,4894532923519,Shampoos,https://images.openbeautyfacts.org/images/products/489/453/292/3519/front_en.11.400.jpg,"Aqua (Water), Sodium Laureth Sulfate, Disodium Laureth Sulfosuccinate, Cocamidopropyl Betaine, Sodium Chloride, Parfum (Fragrance), Phenoxyethanol, Sodium Benzoate, Cocamide MEA, Citric Acid, PEG-40 Hydrogenated Castor Oil, Polyquaternium-10, Polyquaternium-7, Disodium EDTA, Glycerin, Camellia Japonica Seed Oil, Zea Mays (Corn) Starch, Hydrolyzed Ceratonia Siliqua Seed Extract, Cystoseira Compressa Extract, Biosaccharide Gum-1, Gluconolactone, Benzyl Alcohol, Potassium Sorbate, Dehydroacetic Acid, Guar Hydroxypropyltrimonium Chiloride, Calcium Gluconate, Hexyl Cinnamal, Citronellol, Linalool"
Nourishing micellar conditioner,Watsons,4894532923526,"Conditioner,Hair Conditioner,Hair-conditioner",https://images.openbeautyfacts.org/images/products/489/453/292/3526/front_en.6.400.jpg,"Aqua (Water), Cetyl Alcohol, Stearyl Alcohol, Behentrimonium Chloride, Glycerin, Phenoxyethanol, Parfum (Fragrance), Cetrimonium Chloride, Polyquaternium-10, Isopropyl Alcohol, Hydroxyethylcellulose, Benzyl Alcohol, Potassium Sorbate, Citric Acid, Camellia Japonica Seed Oil, Zea Mays (Corn) Starch, Hydrolyzed Ceratonia Siliqua Seed Extract, Cystoseira Compressa Extract, Biosaccharide Gum-1, Tocopherol, Gluconolactone, Sodium Benzoate, Dehydroacetic Acid, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Calcium Gluconate, Hexyl Cinnamal, Citronellol, Linalool"
Bye Bye Pores,Pure Beauty,4894532933044,,https://images.openbeautyfacts.org/images/products/489/453/293/3044/front_en.5.400.jpg,
Lubricant jelly,Watsons,4894819123618,Lubricating gels,https://images.openbeautyfacts.org/images/products/489/481/912/3618/front_en.6.400.jpg,"Aqua, Glycerin, Hydroxyethylcellulose, Phenoxyethanol, Ethylhexylglycerin, Lactic acid."
hydrating shampoing Christophe robin,sephora,5056379590616,,https://images.openbeautyfacts.org/images/products/505/637/959/0616/front_fr.3.400.jpg,
Collagen by watsons - moisturising and firming hand cream,Watsons,6942074216533,,https://images.openbeautyfacts.org/images/products/694/207/421/6533/front_en.7.400.jpg,
aussie,Sephora,8001841556925,,https://images.openbeautyfacts.org/images/products/800/184/155/6925/front_fr.10.400.jpg,
Nail lacquer,Kiko,8025272028059,"Maquillage, Maquillage pour les ongles, Vernis à ongles",https://images.openbeautyfacts.org/images/products/802/527/202/8059/front_en.4.400.jpg,
Magnetic nail lacquer,Kiko,8025272552530,"Maquillage, Maquillage pour les ongles, Vernis à ongles",https://images.openbeautyfacts.org/images/products/802/527/255/2530/front_fr.10.400.jpg,
Magnetic nail lacquer,Kiko,8025272552561,"Maquillage, Maquillage pour les ongles, Vernis à ongles",https://images.openbeautyfacts.org/images/products/802/527/255/2561/front_fr.6.400.jpg,
Aimant pour nail art 01 stripes,Kiko,8025272553537,"Maquillage, Maquillage pour les ongles",https://images.openbeautyfacts.org/images/products/802/527/255/3537/front_fr.6.400.jpg,Aimant pour magnetic nail lacquer
kiko,kiko,8025272589383,Vernis,https://images.openbeautyfacts.org/images/products/802/527/258/9383/front_fr.4.400.jpg,
Perfect gel duo,Kiko Milano,8025272597401,,,
Luxurious lashes Waterproof mascara,Kiko Milano,8025272610780,Mascara résistent à l'eau,https://images.openbeautyfacts.org/images/products/802/527/261/0780/front_fr.11.400.jpg,"ISODODECANE, AQUA (WATER/EAU), CERA ALBA (BEESWAX/CIRE D'ABEILLE), DISTEARDIMONIUM HECTORITE, COPERNICIA CERIFERA CERA (COPERNICIA CERIFERA (CARNAUBA) WAX/CIRE DE CARNAUBA), STEARIC ACID, CANDELILLA CERA (EUPHORBIA CERIFERA (CANDELILLA) WAX/CIRE DE CANDELILLA), POLYBUTENE, DIISOSTEARYL MALATE, VP/EICOSENE COPOLYMER, TRIMETHYLSILOXYSILICATE, PROPYLENE CARBONATE, PEG-30 DIPOLYHYDROXYSTEARATE, CAPRYLYL GLYCOL, POTASSIUM SORBATE, SODIUM DEHYDROACETATE, PHENOXYETHANOL, ISOPROPYL TITANIUM TRISOSTEARATE, DISODIUM EDTA, HEXYLENE GLYCOL, CI 77499 (IRON OXIDES). KIKO S.p.A-VIA PAGLIA, 1/D-24122 BERGAMO - ITALY IN USA DISTRIBUTED BY KIKO USA, Inc. - 470 PARK AVENUE SOUTH-NEW YORK, NY 10016 MADE IN ITALY FABRIQUE EN ITALIE kikocosmetics.com"
WHITE LOOK,KIKO MILANO,8025272618434,"Makeup, Nail makeup, Nail polish",https://images.openbeautyfacts.org/images/products/802/527/261/8434/front_en.3.400.jpg,"INGREDIENTS: ETHYL ACETATE, BUTYL ACETATE, NITROCELLULOSE, ADIPIC ACID/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, ACETYL TRIBUTYL CITRATE, ISOPROPYL ALCOHOL, ACETYL METHIONINE, ARGININE, CITRUS LIMON FRUIT EXTRACT (CITRUS LIMON (LEMON) FRUIT EXTRACT), AQUA (WATER/ EAU), HYDROLYZED WHEAT PROTEIN, HYDROLYZED CORN PROTEIN, PRUNUS AMYGDALUS DULCIS OIL (PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL), HYDROLYZED SOY PROTEIN, MEK, METHYLPROPANEDIOL, METHYLTHIOPROPYLAMIDO ACETYL METHIONINE, UNDECYLENAL, ISOPENTANAL, TRIMETHYLPENTANEDIYL DIBENZOATE, HEXANAL, ALEURITES MOLUCCANUS SEED OIL, POLYVINYL BUTYRAL PROPYLENE GLYCOL, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, TILIA PLATYPHYLLOS EXTRACT TOCOPHEROL, ETOCRYLENE, CI 60725 (VIOLET 2)."
mascara violet,Kiko milano,8025272627276,Maquillage pour les yeux,https://images.openbeautyfacts.org/images/products/802/527/262/7276/front_fr.4.400.jpg,"AQUA (WATER/EAU), TRIBEHENIN, PEG-40 STEARATE, SYNTHETIC BEESWAX, MICA, POTASSIUM CETYL PHOSPHATE, SORBITAN STEARATE, VP/VA COPOLYMER, GLYCERYL STEARATE, ACRYLATES/ETHYLHEXYL ACRYLATE COPOLYMER, VP/EICOSENE COPOLYMER, ACACIA SENEGAL GUM, BUTYLENE GLYCOL, CETYL ALCOHOL, ORYZA SATIVA CERA (ORYZA SATIVA (RICE) BRAN WAX), SORBITOL, MANNITOL, PANTHENOL PHENOXYETHANOL, CAPRYLYL GLYCOL, DIMETHICONE, HYDROXYETHYLCELLULOSE, POLYGLYCERYL-6 DISTEARATE POTASSIUM SORBATE, SODIUM DEHYDROACETATE, ASCORBYL PALMITATE, TOCOPHEROL, SODIUM HYDROXIDE, SODIUM STEARATE, LAURETH-21, TIN OXIDE. +/- (MAY CONTAIN): CI 77891 (TITANIUM DIOXIDE), CI 77491 - CI 77499 (IRON OXIDES), C 77007 (ULTRAMARINES), CI 75470 (CARMINE). CONTAINS CARMINE AS A COLOR ADDITIVE. FR ÉLÉMENTS D'EMBALLAGE"
Vernis,kiko,8025272634373,,https://images.openbeautyfacts.org/images/products/802/527/263/4373/front_fr.3.400.jpg,
Vernis à ongles,Kiko,8025272634472,,,
Dark treasure eye base,Kiko,8025272641302,Primer,https://images.openbeautyfacts.org/images/products/802/527/264/1302/front_it.4.400.jpg,"ISODODECANE, NYLON-12, TALC, MICA, SQUALANE, DISTEARDIMONIUM HECTORITE, POLYGLYCERYL-3 BEESWAX, HYDROGENATED STYRENE/ISOPRENE COPOLYMER, PROPYLENE CARBONATE, ETHYLHEXYL PAMITATE, LAURYL METHACRYLATE/GLYCOL DIMETHACRYLATE CROSSPOLYMER, olio di semi di girasole, TOCOPHERYL ACETATE, ETHYLHEXYLGLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, SILICA DIMETHYL SILYLATE, BUTYLENE GLYCOL, CAPRYLYL GLYCOL, PHENOXYETHANOL, GLYCERYL OLEATE, SODIUM HYALURONATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, QUERCETIN CAPRYLATE, HEXYLENE GLYCOL, QUERCUS ROBUR BARK EXTRACT, CI 77891 (TIANIUM DIOXIDE), IRON OXIDE (CI 77491, CI 77492)"
Nourishing eye patch,Kiko,8025272644396,Visage,,
Lip volume,Kiko,8025272645249,,https://images.openbeautyfacts.org/images/products/802/527/264/5249/front_xx.6.400.jpg,
